//X,Y,Z,Temp. approx. distances,Roughness (1.22938),Mean curvature (1.22938),Gaussian curvature (1.22938),Normal change rate (1.22938),Number of neighbors (r=1.22938),Surface density (r=1.22938),Volume density (r=1.22938),Eigenvalues sum (1.22938),Omnivariance (1.22938),Eigenentropy (1.22938),Anisotropy (1.22938),Planarity (1.22938),Linearity (1.22938),PCA1 (1.22938),PCA2 (1.22938),Surface variation (1.22938),Sphericity (1.22938),Verticality (1.22938),Nx,Ny,Nz
18.75000763,10.82524109,2.49800014,-0.140331,0.000237,0.000405,0.000001,0.000001,21.000000,4.422805,2.698195,0.632818,0.003403,0.723263,0.999999,0.778140,0.221859,0.562385,0.437615,0.000001,0.000001,0.345383,-0.654738,0.377670,-0.654738
18.98400497,11.23123932,2.49800014,-0.139354,0.000500,0.000581,0.000001,0.000001,21.000000,4.422805,2.698195,0.632639,0.003349,0.723235,0.999999,0.778084,0.221915,0.562403,0.437597,0.000001,0.000001,0.345524,-0.656617,0.376855,-0.653326
18.98400497,11.77124023,2.81200004,-0.160436,0.001152,0.001956,0.000002,0.000001,21.000000,4.422805,2.698195,0.632639,0.003487,0.723235,0.999999,0.778084,0.221915,0.562402,0.437597,0.000001,0.000001,0.345524,-0.656617,0.376855,-0.653326
18.98400497,12.31324005,3.12400007,-0.170880,0.000484,0.001651,0.000000,0.000001,21.000000,4.422805,2.698195,0.632135,0.003577,0.723131,0.999999,0.777440,0.222559,0.562606,0.437393,0.000001,0.000001,0.345253,-0.654738,0.377670,-0.654738
12.18600464,10.82524109,9.06199932,-0.175678,0.000696,0.000009,0.000000,0.000000,21.000000,4.422805,2.698195,0.632520,0.002528,0.723175,1.000000,0.777305,0.222694,0.562649,0.437350,0.000000,0.000000,0.345031,-0.654738,0.377670,-0.654738
12.42200470,11.23123932,9.06199932,-0.168581,0.000482,0.001230,0.000001,0.000000,21.000000,4.422805,2.698195,0.632520,0.002790,0.723176,0.999999,0.777304,0.222695,0.562649,0.437350,0.000000,0.000001,0.345031,-0.654738,0.377670,-0.654738
13.82800674,12.58324051,8.43599987,-0.197265,0.000294,0.000178,0.000000,0.000000,21.000000,4.422805,2.698195,0.632560,0.002599,0.723245,1.000000,0.778573,0.221426,0.562248,0.437752,0.000000,0.000001,0.345423,-0.654738,0.377670,-0.654738
6.32800674,4.46523857,11.24800014,-0.137163,0.000497,0.000579,0.000001,0.000001,21.000000,4.422805,2.698195,0.632639,0.003349,0.723235,0.999999,0.778083,0.221916,0.562403,0.437597,0.000001,0.000001,0.345523,-0.656617,0.376855,-0.653326
6.09400558,3.51723862,10.93599987,-0.117261,0.000431,0.000231,0.000001,0.000001,21.000000,4.422805,2.698195,0.632314,0.003198,0.723158,0.999999,0.777496,0.222504,0.562589,0.437411,0.000001,0.000001,0.345112,-0.653326,0.376855,-0.656617
6.09400558,4.59923935,11.56199932,-0.122212,0.001414,0.001757,0.000002,0.000001,21.000000,4.422805,2.698195,0.632818,0.003504,0.723264,0.999999,0.778139,0.221860,0.562385,0.437614,0.000001,0.000001,0.345383,-0.654738,0.377670,-0.654738
6.56200409,4.87123871,11.24800014,-0.135156,0.000694,0.000534,0.000001,0.000001,21.000000,4.422805,2.698195,0.632371,0.003152,0.723191,0.999999,0.777998,0.222001,0.562430,0.437570,0.000001,0.000001,0.345735,-0.656617,0.376855,-0.653326
22.26400757,15.83123779,1.87400007,-0.161924,0.000391,0.000428,0.000001,0.000000,21.000000,4.422805,2.698195,0.632494,0.003095,0.723170,0.999999,0.777231,0.222768,0.562672,0.437327,0.000000,0.000001,0.345071,-0.653326,0.376855,-0.656617
-3.98599434,9.60723877,16.56200027,-0.158745,0.000220,0.001434,0.000000,0.000000,21.000000,4.422805,2.698195,0.632342,0.002968,0.723148,0.999999,0.777249,0.222750,0.562667,0.437333,0.000000,0.000001,0.345172,0.654738,0.377670,-0.654738
-3.98599434,9.06523895,16.25000000,-0.146886,0.000849,0.001541,0.000001,0.000000,21.000000,4.422805,2.698195,0.632614,0.002844,0.723225,0.999999,0.778013,0.221986,0.562425,0.437575,0.000000,0.000001,0.345564,0.654738,0.377670,-0.654738
15.46800613,6.22323990,3.12400007,-0.140821,0.000827,0.002268,0.000002,0.000001,21.000000,4.422805,2.698195,0.632341,0.003257,0.723149,0.999999,0.777248,0.222751,0.562667,0.437332,0.000001,0.000001,0.345172,-0.654738,0.377670,-0.654738
15.46800613,5.68323898,2.81200004,-0.135588,0.000549,0.001112,0.000000,0.000000,21.000000,4.422805,2.698195,0.632639,0.002842,0.723233,0.999999,0.778085,0.221914,0.562402,0.437597,0.000000,0.000001,0.345524,-0.656617,0.376855,-0.653326
15.23400497,5.81723976,3.12400007,-0.144984,0.001087,0.002065,0.000002,0.000000,21.000000,4.422805,2.698195,0.632520,0.003097,0.723177,0.999999,0.777304,0.222695,0.562649,0.437350,0.000000,0.000001,0.345031,-0.654738,0.377670,-0.654738
-0.46999550,-18.13276291,4.06200027,-0.166230,0.104124,0.427999,0.025994,0.053977,27.000000,5.686464,3.469107,0.713128,0.163010,0.854805,0.896726,0.706754,0.189972,0.522657,0.423366,0.053977,0.103274,0.203326,0.653921,0.380493,-0.653921
-0.23399544,-18.53876114,4.06200027,-0.045191,0.194156,0.740200,0.001592,0.073549,25.000000,5.265244,3.212136,0.648722,0.160714,0.856704,0.866709,0.545688,0.321021,0.551794,0.374657,0.073549,0.133291,0.154392,0.483171,0.411590,-0.772748
-15.46999550,8.38924026,4.37400007,-0.153055,0.000099,0.001809,0.000002,0.000001,21.000000,4.422805,2.698195,0.631816,0.003176,0.723091,0.999999,0.777598,0.222401,0.562556,0.437443,0.000001,0.000001,0.345423,0.654738,0.377670,-0.654738
-15.23599529,7.44123840,4.06200027,-0.112962,0.001078,0.001521,0.000001,0.000001,21.000000,4.422805,2.698195,0.632382,0.003401,0.723220,0.999999,0.778519,0.221480,0.562265,0.437734,0.000001,0.000001,0.345564,0.656617,0.376855,-0.653326
-15.23599529,7.98323822,4.37400007,-0.140348,0.000373,0.001838,0.000001,0.000001,21.000000,4.422805,2.698195,0.631981,0.003520,0.723126,0.999999,0.777778,0.222220,0.562499,0.437500,0.000001,0.000001,0.345253,0.654738,0.377670,-0.654738
-15.46999550,7.84724045,4.06200027,-0.139065,0.000806,0.001488,0.000001,0.000001,21.000000,4.422805,2.698195,0.632011,0.003300,0.723167,0.999999,0.778532,0.221467,0.562261,0.437739,0.000001,0.000001,0.345816,0.656617,0.376855,-0.653326
-15.00199509,7.57723999,4.37400007,-0.117978,0.000709,0.001606,0.000001,0.000001,21.000000,4.422805,2.698195,0.632211,0.003467,0.723149,0.999999,0.777590,0.222409,0.562559,0.437441,0.000001,0.000001,0.345153,0.653326,0.376855,-0.656617
-15.00199509,7.03524017,4.06200027,-0.098817,0.001414,0.001756,0.000002,0.000001,21.000000,4.422805,2.698195,0.632818,0.003504,0.723264,0.999999,0.778139,0.221860,0.562385,0.437614,0.000001,0.000001,0.345383,0.654738,0.377670,-0.654738
-14.76599503,5.54723930,3.43600011,-0.098827,0.000784,0.001650,0.000001,0.000001,21.000000,4.422805,2.698195,0.632494,0.003318,0.723171,0.999999,0.777231,0.222768,0.562672,0.437327,0.000001,0.000001,0.345072,0.653326,0.376855,-0.656617
7.73400497,-11.50276184,0.62400001,-0.015368,0.000280,0.000667,0.000000,0.000000,18.000000,3.790976,2.312738,0.580104,0.002232,0.682464,1.000000,0.485472,0.514527,0.673186,0.326813,0.000000,0.000000,0.344642,-0.654738,0.377670,-0.654738
7.73400497,-12.04476166,0.31200001,0.003410,0.000608,0.000748,0.000000,0.000000,13.000000,2.737927,1.670311,0.472677,0.001762,0.599420,1.000000,0.271745,0.728254,0.786320,0.213679,0.000000,0.000000,0.344476,-0.654738,0.377670,-0.654738
7.96800613,-11.63876152,0.31200001,-0.013305,0.000171,0.000940,0.000000,0.000000,13.000000,2.737927,1.670311,0.472588,0.001675,0.599423,1.000000,0.271818,0.728182,0.786276,0.213724,0.000000,0.000000,0.344468,-0.654738,0.377670,-0.654738
9.84200668,-7.30676079,0.93600005,-0.085655,0.000902,0.002051,0.000002,0.000001,21.000000,4.422805,2.698195,0.632109,0.003171,0.723141,0.999999,0.777755,0.222244,0.562507,0.437493,0.000001,0.000001,0.345172,-0.654738,0.377670,-0.654738
-3.75199509,5.41123962,14.37399960,-0.219390,0.001088,0.002064,0.000002,0.000000,21.000000,4.422805,2.698195,0.632520,0.003096,0.723177,0.999999,0.777304,0.222695,0.562649,0.437350,0.000000,0.000001,0.345031,0.654738,0.377670,-0.654738
-3.98599434,5.27723885,14.06199932,-0.215104,0.000547,0.001117,0.000000,0.000000,21.000000,4.422805,2.698195,0.632639,0.002841,0.723233,0.999999,0.778084,0.221915,0.562403,0.437597,0.000000,0.000001,0.345523,0.656617,0.376855,-0.653326
-3.98599434,6.35923767,14.68599987,-0.226427,0.000132,0.000223,0.000002,0.000001,21.000000,4.422805,2.698195,0.632316,0.003303,0.723142,0.999999,0.777176,0.222823,0.562690,0.437309,0.000001,0.000001,0.345212,0.654738,0.377670,-0.654738
-3.98599434,4.73523903,13.74800014,-0.225679,0.000196,0.000088,0.000001,0.000000,21.000000,4.422805,2.698195,0.632614,0.002712,0.723225,0.999999,0.778012,0.221987,0.562425,0.437574,0.000000,0.000001,0.345564,0.654738,0.377670,-0.654738
-3.98599434,5.81723976,14.37399960,-0.220486,0.000824,0.002267,0.000002,0.000001,21.000000,4.422805,2.698195,0.632342,0.003256,0.723149,0.999999,0.777248,0.222751,0.562667,0.437332,0.000001,0.000001,0.345172,0.654738,0.377670,-0.654738
-4.21999550,5.68323898,14.06199932,-0.209215,0.000351,0.001026,0.000000,0.000000,21.000000,4.422805,2.698195,0.632371,0.002773,0.723190,0.999999,0.777999,0.222000,0.562430,0.437570,0.000000,0.000001,0.345735,0.656617,0.376855,-0.653326
11.01400757,-0.40676117,3.74800014,-0.116198,0.001111,0.001324,0.000001,0.000000,21.000000,4.422805,2.698195,0.632793,0.002703,0.723253,0.999999,0.778068,0.221932,0.562408,0.437592,0.000000,0.000001,0.345423,-0.654738,0.377670,-0.654738
11.48400497,-0.13676071,3.43600011,-0.123331,0.000433,0.000514,0.000001,0.000000,21.000000,4.422805,2.698195,0.632341,0.002657,0.723147,0.999999,0.777248,0.222751,0.562667,0.437332,0.000000,0.000001,0.345172,-0.654738,0.377670,-0.654738
11.71800613,-0.27076149,3.12400007,-0.119093,0.000105,0.000579,0.000000,0.000000,21.000000,4.422805,2.698195,0.632341,0.002884,0.723148,0.999999,0.777248,0.222752,0.562667,0.437332,0.000000,0.000001,0.345172,-0.654738,0.377670,-0.654738
3.51400375,-3.65476227,9.37399960,-0.067688,0.000222,0.001436,0.000000,0.000000,21.000000,4.422805,2.698195,0.632342,0.002969,0.723148,0.999999,0.777249,0.222751,0.562667,0.437333,0.000000,0.000001,0.345171,-0.654738,0.377670,-0.654738
3.28000641,-3.51876068,9.68599987,-0.068266,0.000653,0.001478,0.000001,0.000000,21.000000,4.422805,2.698195,0.632345,0.002799,0.723182,0.999999,0.777927,0.222072,0.562452,0.437547,0.000000,0.000001,0.345776,-0.654738,0.377670,-0.654738
3.74800491,-3.24876213,9.37399960,-0.075095,0.000484,0.001232,0.000001,0.000000,21.000000,4.422805,2.698195,0.632520,0.002791,0.723176,0.999999,0.777305,0.222694,0.562649,0.437350,0.000000,0.000001,0.345031,-0.654738,0.377670,-0.654738
4.21800613,-4.60076141,8.12399960,-0.057538,0.000170,0.000633,0.000002,0.000000,21.000000,4.422805,2.698195,0.632342,0.002869,0.723148,0.999999,0.777247,0.222752,0.562667,0.437332,0.000000,0.000001,0.345171,-0.654738,0.377670,-0.654738
4.21800613,-3.51876068,8.74999905,-0.065187,0.000851,0.001540,0.000001,0.000000,21.000000,4.422805,2.698195,0.632614,0.002845,0.723225,0.999999,0.778013,0.221987,0.562425,0.437574,0.000000,0.000001,0.345564,-0.654738,0.377670,-0.654738
4.21800613,-4.06076050,8.43599987,-0.057090,0.000105,0.000509,0.000001,0.000000,21.000000,4.422805,2.698195,0.632639,0.002788,0.723232,0.999999,0.778084,0.221915,0.562403,0.437597,0.000000,0.000001,0.345523,-0.656617,0.376855,-0.653326
4.45200729,-4.19476128,8.12399960,-0.049910,0.000497,0.001443,0.000000,0.000000,21.000000,4.422805,2.698195,0.632341,0.003128,0.723149,0.999999,0.777247,0.222752,0.562667,0.437332,0.000000,0.000001,0.345171,-0.654738,0.377670,-0.654738
16.17000580,9.06523895,4.06200027,-0.166174,0.000065,0.000147,0.000000,0.000000,21.000000,4.422805,2.698195,0.632792,0.002595,0.723253,1.000000,0.778068,0.221932,0.562408,0.437592,0.000000,0.000000,0.345424,-0.654738,0.377670,-0.654738
17.81200790,10.82524109,3.43600011,-0.160674,0.000367,0.000734,0.000002,0.000000,21.000000,4.422805,2.698195,0.632074,0.002711,0.723105,0.999999,0.777163,0.222837,0.562694,0.437305,0.000000,0.000001,0.345383,-0.654738,0.377670,-0.654738
17.34400558,10.55323792,3.74800014,-0.154779,0.000369,0.000112,0.000000,0.000000,21.000000,4.422805,2.698195,0.632818,0.002847,0.723261,0.999999,0.778140,0.221859,0.562385,0.437615,0.000000,0.000001,0.345382,-0.654738,0.377670,-0.654738
17.81200790,11.36523819,3.74800014,-0.162035,0.000088,0.000448,0.000000,0.000000,21.000000,4.422805,2.698195,0.632372,0.002627,0.723189,0.999999,0.777999,0.222000,0.562430,0.437570,0.000000,0.000001,0.345735,-0.656617,0.376855,-0.653326
13.59200668,4.05923843,3.74800014,-0.147356,0.001415,0.001757,0.000002,0.000001,21.000000,4.422805,2.698195,0.632818,0.003504,0.723264,0.999999,0.778139,0.221860,0.562385,0.437614,0.000001,0.000001,0.345383,-0.654738,0.377670,-0.654738
13.82800674,3.92323875,3.43600011,-0.135734,0.000393,0.000421,0.000001,0.000000,21.000000,4.422805,2.698195,0.632495,0.003094,0.723170,0.999999,0.777231,0.222768,0.562673,0.437327,0.000000,0.000001,0.345071,-0.653326,0.376855,-0.656617
25.31200790,19.48524094,0.93600005,-0.141192,0.000172,0.000636,0.000002,0.000000,21.000000,4.422805,2.698195,0.632342,0.002869,0.723148,0.999999,0.777248,0.222752,0.562667,0.437332,0.000000,0.000001,0.345171,-0.654738,0.377670,-0.654738
3.28000641,8.92923737,16.87400055,-0.183123,0.000024,0.001375,0.000001,0.000000,21.000000,4.422805,2.698195,0.632074,0.002723,0.723105,0.999999,0.777163,0.222837,0.562694,0.437305,0.000000,0.000001,0.345383,-0.654738,0.377670,-0.654738
3.74800491,10.28323746,17.18600082,-0.064197,0.102429,0.428479,0.025030,0.054023,27.000000,5.686464,3.469107,0.712926,0.163005,0.854836,0.896633,0.706662,0.189971,0.522631,0.423346,0.054023,0.103367,0.203207,-0.654738,0.377670,-0.654738
3.51400375,9.33523941,16.87400055,-0.188383,0.000222,0.001435,0.000000,0.000000,21.000000,4.422805,2.698195,0.632342,0.002969,0.723148,0.999999,0.777248,0.222751,0.562667,0.437333,0.000000,0.000001,0.345172,-0.654738,0.377670,-0.654738
3.28000641,9.47124100,17.18600082,-0.167958,0.000653,0.001478,0.000001,0.000000,21.000000,4.422805,2.698195,0.632345,0.002799,0.723182,0.999999,0.777927,0.222072,0.562452,0.437547,0.000000,0.000001,0.345776,-0.654738,0.377670,-0.654738
3.74800491,9.74123764,16.87400055,-0.183325,0.000482,0.001232,0.000001,0.000000,21.000000,4.422805,2.698195,0.632521,0.002791,0.723176,0.999999,0.777304,0.222695,0.562649,0.437350,0.000000,0.000001,0.345031,-0.654738,0.377670,-0.654738
-1.17399406,1.48723793,14.68599987,-0.268240,0.000694,0.000008,0.000000,0.000000,21.000000,4.422805,2.698195,0.632520,0.002529,0.723175,1.000000,0.777305,0.222694,0.562649,0.437350,0.000000,0.000000,0.345031,0.654738,0.377670,-0.654738
-0.93799400,0.54123878,14.37399960,-0.265216,0.000629,0.000439,0.000001,0.000000,21.000000,4.422805,2.698195,0.632654,0.002794,0.723203,0.999999,0.777457,0.222542,0.562601,0.437399,0.000000,0.000001,0.344890,0.654738,0.377670,-0.654738
-1.40799522,1.89323807,14.68599987,-0.269658,0.000434,0.000515,0.000001,0.000000,21.000000,4.422805,2.698195,0.632342,0.002657,0.723147,0.999999,0.777249,0.222750,0.562667,0.437333,0.000000,0.000001,0.345171,0.654738,0.377670,-0.654738
-2.57999420,-0.40676117,12.18599987,-0.222522,0.000132,0.000223,0.000002,0.000001,21.000000,4.422805,2.698195,0.632316,0.003304,0.723142,0.999999,0.777175,0.222824,0.562690,0.437309,0.000001,0.000001,0.345212,0.654738,0.377670,-0.654738
-2.34599495,-0.81276131,12.18599987,-0.221192,0.000393,0.000428,0.000001,0.000000,21.000000,4.422805,2.698195,0.632495,0.003094,0.723170,0.999999,0.777231,0.222768,0.562673,0.437327,0.000000,0.000001,0.345071,0.653326,0.376855,-0.656617
-2.34599495,0.26923943,12.81199932,-0.228177,0.001415,0.001757,0.000002,0.000001,21.000000,4.422805,2.698195,0.632818,0.003503,0.723264,0.999999,0.778139,0.221860,0.562385,0.437614,0.000001,0.000001,0.345383,0.654738,0.377670,-0.654738
-2.57999420,0.13523865,12.49800014,-0.220803,0.000498,0.000580,0.000001,0.000001,21.000000,4.422805,2.698195,0.632639,0.003348,0.723235,0.999999,0.778083,0.221916,0.562403,0.437597,0.000001,0.000001,0.345523,0.656617,0.376855,-0.653326
-2.81399536,1.08123970,12.81199932,-0.200862,0.000957,0.001894,0.000002,0.000001,21.000000,4.422805,2.698195,0.632371,0.003514,0.723193,0.999999,0.777998,0.222001,0.562430,0.437570,0.000001,0.000001,0.345735,0.656617,0.376855,-0.653326
-2.57999420,0.67523956,12.81199932,-0.213865,0.001153,0.001955,0.000002,0.000001,21.000000,4.422805,2.698195,0.632639,0.003486,0.723235,0.999999,0.778083,0.221915,0.562403,0.437597,0.000001,0.000001,0.345523,0.656617,0.376855,-0.653326
-11.01599503,12.04323959,10.93599987,-0.131946,0.000827,0.002269,0.000002,0.000001,21.000000,4.422805,2.698195,0.632342,0.003257,0.723150,0.999999,0.777248,0.222751,0.562667,0.437332,0.000001,0.000001,0.345171,0.654738,0.377670,-0.654738
-11.01599503,12.58324051,11.24800014,-0.156590,0.000625,0.001522,0.000001,0.000000,21.000000,4.422805,2.698195,0.632382,0.002915,0.723218,0.999999,0.778519,0.221480,0.562265,0.437734,0.000000,0.000001,0.345564,0.656617,0.376855,-0.653326
-11.01599503,13.12524033,11.56199932,-0.170416,0.000044,0.000102,0.000001,0.000000,21.000000,4.422805,2.698195,0.632279,0.002591,0.723207,1.000000,0.778616,0.221384,0.562235,0.437765,0.000000,0.000000,0.345604,0.656617,0.376855,-0.653326
-11.24999619,14.07123947,11.87399960,-0.210172,0.000090,0.000843,0.000001,0.000000,21.000000,4.422805,2.698195,0.632520,0.002780,0.723176,0.999999,0.777305,0.222695,0.562649,0.437350,0.000000,0.000001,0.345031,0.654738,0.377670,-0.654738
-11.71999550,14.88323975,11.87399960,-0.184772,0.104085,0.427398,0.026198,0.053955,27.000000,5.686464,3.469107,0.712790,0.162910,0.854686,0.896794,0.706404,0.190390,0.522790,0.423256,0.053955,0.103206,0.202747,0.654738,0.377670,-0.654738
-11.48599625,13.93724060,11.56199932,-0.194635,0.000810,0.000913,0.000001,0.000000,21.000000,4.422805,2.698195,0.632818,0.002885,0.723261,0.999999,0.778140,0.221859,0.562385,0.437615,0.000000,0.000001,0.345383,0.654738,0.377670,-0.654738
-3.28199577,11.09523773,17.18600082,0.092108,0.102808,0.427909,0.025155,0.054038,27.000000,5.686464,3.469107,0.712877,0.163009,0.854861,0.896587,0.706877,0.189711,0.522547,0.423415,0.054038,0.103413,0.203171,0.001377,-0.756234,-0.654300
-2.81399536,10.82524109,17.50000000,0.114615,0.104652,0.427768,0.025358,0.054093,27.000000,5.686464,3.469107,0.712850,0.163052,0.854943,0.896473,0.706824,0.189649,0.522500,0.423408,0.054093,0.103527,0.203185,-0.001377,-0.756234,-0.654300
0.00000572,11.09523773,17.18600082,0.102189,0.000525,0.000721,0.000000,0.000001,21.000000,4.422805,2.698195,0.632497,0.003598,0.723247,0.999999,0.778715,0.221284,0.562203,0.437796,0.000001,0.000001,0.345422,0.001377,-0.756234,-0.654300
3.28000641,11.09523773,17.18600082,0.099722,0.102945,0.427604,0.024622,0.054022,27.000000,5.686464,3.469107,0.713059,0.163034,0.854857,0.896640,0.706560,0.190080,0.522663,0.423315,0.054022,0.103360,0.203203,0.001377,-0.756234,-0.654300
3.28000641,10.82524109,17.50000000,0.206229,0.194893,0.736231,0.002180,0.073531,25.000000,5.265244,3.212136,0.649004,0.160768,0.856747,0.866769,0.545439,0.321330,0.551907,0.374562,0.073531,0.133231,0.154202,-0.116644,-0.624563,-0.772214
-3.75199509,11.09523773,17.18600082,0.097401,0.193483,0.738383,0.001277,0.073439,25.000000,5.265244,3.212136,0.648765,0.160652,0.856554,0.866954,0.545550,0.321405,0.551986,0.374575,0.073439,0.133046,0.154085,0.116644,-0.624563,-0.772214
1.87400627,10.82524109,17.50000000,0.104184,0.001131,0.001560,0.000001,0.000001,21.000000,4.422805,2.698195,0.632536,0.003294,0.723234,0.999999,0.778376,0.221623,0.562310,0.437689,0.000001,0.000001,0.345503,-0.001377,-0.756234,-0.654300
-0.46999550,10.82524109,17.50000000,0.100038,0.001131,0.001560,0.000001,0.000001,21.000000,4.422805,2.698195,0.632982,0.003295,0.723249,0.999999,0.777400,0.222599,0.562619,0.437380,0.000001,0.000001,0.345503,0.001377,-0.756234,-0.654300
-2.34599495,10.82524109,17.50000000,0.080754,0.037006,0.235315,0.031446,0.021465,24.000000,5.054635,3.083651,0.696348,0.119468,0.790644,0.961217,0.729256,0.231960,0.553458,0.425077,0.021465,0.038783,0.259837,0.001377,-0.756234,-0.654300
-1.40799522,10.82524109,17.50000000,0.111558,0.001131,0.001560,0.000001,0.000001,21.000000,4.422805,2.698195,0.632982,0.003295,0.723249,0.999999,0.777400,0.222599,0.562619,0.437380,0.000001,0.000001,0.345503,0.001377,-0.756234,-0.654300
-1.87599564,10.82524109,17.50000000,0.094327,0.001131,0.001560,0.000001,0.000001,21.000000,4.422805,2.698195,0.632982,0.003295,0.723249,0.999999,0.777400,0.222599,0.562619,0.437380,0.000001,0.000001,0.345503,-0.001377,-0.756234,-0.654300
2.81200409,10.82524109,17.50000000,0.138894,0.104780,0.428290,0.025961,0.054080,27.000000,5.686464,3.469107,0.712893,0.163050,0.854928,0.896504,0.706777,0.189728,0.522529,0.423391,0.054080,0.103496,0.203229,-0.001377,-0.756234,-0.654300
-3.28199577,10.82524109,17.50000000,0.131351,0.194687,0.736534,0.001539,0.073551,25.000000,5.265244,3.212136,0.648864,0.160743,0.856712,0.866744,0.545236,0.321507,0.551953,0.374496,0.073551,0.133256,0.154147,0.116644,-0.624563,-0.772214
-1.87599564,11.09523773,17.18600082,0.099820,0.000525,0.000721,0.000000,0.000001,21.000000,4.422805,2.698195,0.633033,0.003600,0.723265,0.999999,0.777543,0.222456,0.562574,0.437426,0.000001,0.000001,0.345422,0.001377,-0.756234,-0.654300
